"Platform","Year_of_Release","Critic_Score","Critic_Count","User_Score","User_Count","ConsoleCompany","TargetAudience","Category","Sales"
"PS3","2012",64,41,6.9,263,"Sony","Teen & Up","Action",2.18217890235992
"Wii","2008",67,17,6.8,13,"Nintendo","Children","Big-Brain",1.66666666666667
"GBA","2002",62,4,5.5,4,"Nintendo","Children","Misc",1.74077655955698
"PS4","2014",78,46,5.6,32,"Sony","Children","Action",2.18217890235992
"Wii","2007",69,34,7.2,28,"Nintendo","Children","Action",1.62221421130763
"GBA","2005",76,6,7.7,6,"Nintendo","Children","Action",1.74077655955698
"PS2","2002",83,30,8.3,15,"Sony","Teen & Up","Action",2.23606797749979
"PSP","2007",85,41,8.8,47,"Sony","Teen & Up","Action",2
"PS2","2001",71,15,8.3,22,"Sony","Teen & Up","Big-Brain",2.77350098112615
"PS2","2005",71,20,7.9,23,"Sony","Teen & Up","Action",1.62221421130763
"XOne","2016",88,24,6.7,168,"Xbox","Teen & Up","Action",1.88982236504614
"PC","2014",77,18,4.7,3301,"PC","Teen & Up","Action",2.5
"PS2","2005",49,13,5.5,31,"Sony","Teen & Up","Action",1.62221421130763
"PS3","2011",61,41,6.7,11,"Sony","Children","Sports",2.04124145231932
"XOne","2013",71,6,7,58,"Xbox","Children","Misc",1.82574185835055
"PS2","2005",82,30,7.6,30,"Sony","Teen & Up","Action",1.62221421130763
"DS","2008",57,9,6.8,10,"Nintendo","Children","Action",1.96116135138184
"Wii","2010",50,8,3.7,18,"Nintendo","Children","Sports",2.42535625036333
"PS2","2002",80,37,7.9,29,"Sony","Teen & Up","Action",2.1320071635561
"GBA","2003",77,6,8.3,12,"Nintendo","Children","Sports",1.74077655955698
"PS2","2009",72,8,4.6,32,"Sony","Children","Action",2.1320071635561
"PS","2000",63,11,6.5,6,"Sony","Teen & Up","Sports",2
"PS2","2005",58,25,8.8,51,"Sony","Teen & Up","Action",2.1320071635561
"PS2","2002",70,23,8.7,19,"Sony","Teen & Up","Big-Brain",2.67261241912424
"PS3","2007",67,33,6.1,8,"Sony","Children","Sports",1.69030850945703
